SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:56:44,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,-0.000051,0.029479,-0.000051,-0.000551,0.777044,0.779271,1.770939,0.993895,8.357313,8.333429,18.992476,0.441786,7.500000,PSF-01031_20251124215644_ecc,139.512421,549.664001,0.746186,0.000000,0.000000,0.000000,0.5,0.80,1.380032,1.000000,39.18,39.29,17.31,15.53,15.53,93.24,1.0,-14.5,1532.5,5,4.060,21:51:52,2025-11-24,-19.59,1,0.000,-0.000,-0.000,-0.063,0.027,0.332,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472760,2.466258,0.606277,0.575155,0.371251,-0.017937,0.090802,0.111013,139.512421,0.000208,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124215644_ecc,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:57:05,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,-0.000110,0.034021,-0.000110,-0.001222,0.776857,0.781135,1.796647,1.019790,8.377701,8.331824,19.269112,0.441786,7.500000,PSF-01031_20251124215705_e8d,109.349373,109.656929,0.002805,0.000000,0.000000,0.000000,0.5,0.80,0.005350,1.000000,39.02,39.23,17.37,15.76,15.76,93.24,1.2,-16.0,1467.2,5,4.058,21:51:52,2025-11-24,-19.59,1,-0.000,0.000,0.000,-0.150,0.247,0.389,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472660,2.466024,0.607070,0.572522,0.370324,-0.016206,0.093132,0.111147,109.349373,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124215705_e8d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:57:24,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.000299,0.034056,0.000297,0.003140,0.795137,0.784160,1.768845,0.973708,8.410144,8.527875,18.970934,0.441786,7.500000,PSF-01031_20251124215724_6d9,89.271782,416.186920,0.785501,0.000000,0.000000,0.000000,0.5,0.80,1.475283,1.000000,39.80,39.25,17.43,15.51,15.51,93.24,1.2,-15.6,1435.9,5,4.002,21:51:52,2025-11-24,-19.59,1,0.000,0.000,0.001,-0.329,0.105,0.437,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472675,2.467066,0.607076,0.573146,0.369510,-0.019409,0.095198,0.111079,89.271782,0.000208,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124215724_6d9,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,22:18:36,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.001424,0.033919,0.001367,0.012699,0.936384,0.891863,1.790442,0.854057,9.561985,10.039312,19.195969,0.441786,7.500000,PSF-01031_20251124221836_213,82.800865,425.715576,0.805502,0.000000,0.000000,0.000000,0.5,0.80,1.572696,1.000000,41.59,39.61,19.33,15.70,15.70,93.27,1.2,-15.8,1462.1,5,4.001,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.000,0.276,0.151,-0.080,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472905,2.457199,0.607052,0.572714,0.342239,-0.038338,0.223248,0.111251,82.800865,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124221836_213,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,22:18:59,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.002787,0.033890,0.002575,0.017947,0.954561,0.891603,1.595652,0.641091,9.559916,10.234963,17.108849,0.441786,7.500000,PSF-01031_20251124221859_b27,140.899307,603.681946,0.766600,0.000000,0.000000,0.000000,0.5,0.80,1.223249,1.000000,42.35,39.56,19.35,13.92,13.92,93.26,1.2,-15.5,1436.8,4,4.001,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.001,0.032,0.318,0.351,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472818,2.458234,0.607047,0.573264,0.341986,-0.057420,0.225295,0.110428,140.899307,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124221859_b27,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,22:19:21,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.000649,0.034844,0.000637,0.007397,0.916987,0.891738,1.983729,1.066743,9.561136,9.831845,21.269360,0.441786,7.500000,PSF-01031_20251124221921_486,81.930038,288.101807,0.715621,0.000000,0.000000,0.000000,0.5,0.80,1.383667,1.000000,40.66,39.54,19.36,17.32,17.32,93.27,1.2,-15.9,1430.4,5,3.999,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.000,-0.293,-0.080,-0.307,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472798,2.455920,0.607214,0.572616,0.341881,-0.021297,0.227147,0.111207,81.930038,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124221921_486,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,22:19:45,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.001828,0.034193,0.001735,0.019144,0.959362,0.892805,1.972409,1.013047,9.572754,10.286385,21.148378,0.441786,7.500000,PSF-01031_20251124221945_641,107.304810,124.193069,0.135984,0.000000,0.000000,0.000000,0.5,0.80,0.281067,1.000000,42.50,39.55,19.38,17.22,17.22,93.27,1.2,-16.0,1464.6,5,3.998,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.001,0.012,0.022,0.530,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472803,2.458431,0.607100,0.572432,0.341645,-0.022469,0.229169,0.111514,107.304810,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124221945_641,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,22:20:15,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.001104,0.034079,0.001070,0.011369,0.933961,0.894290,1.910127,0.976166,9.588002,10.013330,20.479156,0.441786,7.500000,PSF-01031_20251124222015_920,97.941040,448.889862,0.781815,0.000000,0.000000,0.000000,0.5,0.80,1.422278,1.000000,41.31,39.56,19.40,16.72,16.72,93.27,1.2,-16.4,1500.5,5,3.997,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.000,0.270,0.116,0.606,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472814,2.456805,0.607080,0.571780,0.341335,-0.028188,0.231729,0.110943,98.072647,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124222015_920,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,22:20:37,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.000652,0.032905,0.000640,0.009278,0.929288,0.895754,2.259149,1.329862,9.603937,9.963470,24.221737,0.441786,7.500000,PSF-01031_20251124222037_848,106.275200,227.419495,0.532691,0.000000,0.000000,0.000000,0.5,0.80,1.075744,1.000000,41.05,39.57,19.42,19.39,19.39,93.27,1.1,-15.7,1487.4,5,3.995,22:18:27,2025-11-24,-10.87,1,-0.000,-0.000,-0.000,-0.097,0.102,0.307,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472823,2.456436,0.606875,0.573051,0.341022,0.000739,0.233633,0.111405,106.275200,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124222037_848,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,22:21:43,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.001181,0.034777,0.001142,0.009696,0.932278,0.899125,1.712690,0.780413,9.640205,9.995658,18.363056,0.441786,7.500000,PSF-01031_20251124222143_4d0,94.601151,444.030396,0.786949,0.000000,0.000000,0.000000,0.5,0.80,1.205428,1.000000,40.92,39.47,19.52,15.01,15.01,93.27,1.2,-16.1,1445.5,4,3.994,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.000,-0.050,0.223,0.871,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472660,2.456243,0.607202,0.572352,0.339643,-0.047780,0.239459,0.110281,94.601151,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124222143_4d0,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,22:22:06,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.000300,0.033556,0.000298,0.003025,0.911395,0.900671,1.845690,0.934295,9.656914,9.771888,19.789312,0.441786,7.500000,PSF-01031_20251124222206_33d,102.698563,440.534241,0.766877,0.000000,0.000000,0.000000,0.5,0.80,1.490385,1.000000,39.96,39.49,19.54,16.18,16.18,93.27,1.2,-16.2,1509.4,5,3.992,22:18:27,2025-11-24,-10.87,1,-0.000,-0.000,-0.000,0.344,0.382,0.666,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472695,2.454920,0.606989,0.572047,0.339411,-0.035540,0.241463,0.111230,102.698563,0.000209,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124222206_33d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,22:22:24,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.000715,0.035904,0.000701,0.007320,0.926248,0.902004,1.885413,0.959165,9.670631,9.930553,20.214029,0.441786,7.500000,PSF-01031_20251124222224_93a,104.168060,444.262848,0.765526,0.000000,0.000000,0.000000,0.5,0.80,1.559124,1.000000,40.58,39.51,19.55,16.51,16.51,93.27,1.2,-16.3,1423.7,5,3.957,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.000,-0.058,0.050,0.622,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472724,2.455760,0.607399,0.571899,0.339203,-0.032121,0.242953,0.111445,104.168060,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124222224_93a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,22:22:43,2025-11-24,FB_Fl_Dark_8k,Fern,,,,,0.001101,0.033513,0.001066,0.012289,0.946755,0.903156,2.005136,1.058382,9.683812,10.151285,21.499456,0.441786,7.500000,PSF-01031_20251124222243_83e,109.298584,161.160706,0.321804,0.000000,0.000000,0.000000,0.5,0.80,0.632846,1.000000,41.44,39.53,19.57,17.48,17.48,93.26,1.1,-15.9,1484.2,5,3.991,22:18:27,2025-11-24,-10.87,1,0.000,0.000,0.001,0.238,0.351,0.676,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.472741,2.456936,0.606981,0.572599,0.338994,-0.021797,0.244485,0.111283,109.298584,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251124222243_83e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
