SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:44:08,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.000658,0.031555,0.000645,0.008593,0.954489,0.922275,2.170785,1.216296,9.939270,10.286436,23.394348,0.441786,7.500000,PSF-01031_20251027214408_bce,106.266258,504.123688,0.789206,0.000000,0.000000,0.000000,0.5,0.80,1.296291,1.000000,41.52,40.11,19.67,18.75,18.75,92.79,1.1,-15.2,1501.4,4,4.059,21:40:03,2025-10-27,8.97,1,-0.000,-0.000,0.000,-0.298,0.171,0.295,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473593,2.428840,0.606640,0.573931,0.337636,-0.009097,0.075394,0.110536,106.266258,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214408_bce,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:46:01,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,-0.000332,0.034242,-0.000335,-0.004315,0.929294,0.944204,2.104444,1.175150,10.175131,10.014453,22.678354,0.441786,7.500000,PSF-01031_20251027214601_a5f,181.245087,396.709442,0.543129,0.000000,0.000000,0.000000,0.5,0.80,1.028667,1.000000,39.54,40.18,20.02,18.25,18.25,92.80,1.2,-15.8,1446.4,5,4.058,21:40:03,2025-10-27,8.97,1,-0.000,-0.000,-0.000,-0.077,0.026,-0.052,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473629,2.425849,0.607109,0.572774,0.332875,-0.018478,0.088439,0.111116,181.245087,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214601_a5f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:46:40,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,-0.000678,0.033333,-0.000692,-0.010871,0.913200,0.951794,2.346000,1.432801,10.256755,9.840859,25.281063,0.441786,7.500000,PSF-01031_20251027214640_cdb,58.314800,57.411430,-0.015735,0.000000,0.000000,0.000000,0.5,0.80,-0.032911,1.000000,38.58,40.22,20.14,20.00,20.00,92.80,1.1,-15.8,1486.2,5,4.055,21:40:03,2025-10-27,8.97,1,0.000,-0.000,-0.000,-0.082,-0.001,0.100,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473666,2.424392,0.606950,0.572713,0.331349,-0.000515,0.092740,0.111571,58.314800,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214640_cdb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:47:06,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,-0.000112,0.034504,-0.000113,-0.001615,0.951404,0.956941,2.258099,1.306695,10.312006,10.252337,24.333286,0.441786,7.500000,PSF-01031_20251027214706_bfb,93.645218,469.163055,0.800399,0.000000,0.000000,0.000000,0.5,0.80,1.436967,1.000000,40.00,40.23,20.22,19.38,19.38,92.80,1.2,-16.1,1456.4,4,4.055,21:40:03,2025-10-27,8.97,1,-0.000,-0.000,-0.000,0.263,0.307,0.655,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473681,2.426511,0.607154,0.572345,0.330293,-0.008239,0.095493,0.110888,93.384148,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214706_bfb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:47:28,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.000066,0.034072,0.000066,0.001013,0.965195,0.961678,2.371079,1.405885,10.361934,10.399823,25.548016,0.441786,7.500000,PSF-01031_20251027214728_a6b,102.826241,100.965500,-0.018429,0.000000,0.000000,0.000000,0.5,0.80,-0.024505,1.000000,40.41,40.26,20.29,20.17,20.17,92.81,1.2,-15.8,1453.5,3,4.052,21:40:03,2025-10-27,8.97,1,0.000,0.000,0.000,-0.368,0.175,0.156,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473709,2.427109,0.607079,0.572765,0.329375,-0.000269,0.097874,0.109815,102.826241,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214728_a6b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:48:38,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.000084,0.033802,0.000084,0.000932,0.978532,0.975270,1.988841,1.010309,10.507141,10.542287,21.426918,0.441786,7.500000,PSF-01031_20251027214838_588,119.797470,554.070007,0.783786,0.000000,0.000000,0.000000,0.5,0.80,1.639717,1.000000,40.46,40.33,20.49,17.36,17.36,92.82,1.2,-15.6,1449.7,5,4.050,21:40:03,2025-10-27,8.97,1,-0.000,-0.000,-0.000,0.092,0.319,0.592,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473771,2.427160,0.607032,0.573069,0.326723,-0.033427,0.105513,0.111572,119.797470,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214838_588,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:48:59,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,-0.000771,0.034009,-0.000789,-0.011481,0.939295,0.979244,2.266048,1.326753,10.549355,10.118987,24.412045,0.441786,7.500000,PSF-01031_20251027214859_df7,142.223602,363.811615,0.609074,0.000000,0.000000,0.000000,0.5,0.80,1.273548,1.000000,38.70,40.35,20.55,19.44,19.44,92.82,1.2,-15.7,1446.7,5,4.049,21:40:03,2025-10-27,8.97,1,0.000,0.000,0.000,0.073,0.180,-0.037,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473791,2.424515,0.607068,0.572960,0.325963,-0.011301,0.107672,0.111570,142.223602,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214859_df7,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:49:32,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,-0.000106,0.033952,-0.000106,-0.001421,0.981313,0.986264,2.198921,1.217608,10.625899,10.572556,23.690926,0.441786,7.500000,PSF-01031_20251027214932_deb,88.514328,468.403809,0.811030,0.000000,0.000000,0.000000,0.5,0.80,1.346101,1.000000,40.19,40.39,20.64,18.95,18.95,92.82,1.2,-15.8,1453.9,4,4.048,21:40:03,2025-10-27,8.97,1,-0.000,-0.000,0.000,0.332,0.250,0.566,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473838,2.426730,0.607058,0.572857,0.324677,-0.017733,0.111149,0.110576,88.514328,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214932_deb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:49:56,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,-0.000303,0.033986,-0.000306,-0.004964,0.974736,0.992012,2.454407,1.479671,10.688197,10.502068,26.444433,0.441786,7.500000,PSF-01031_20251027214956_616,60.448765,59.260727,-0.020048,0.000000,0.000000,0.000000,0.5,0.80,-0.038349,1.000000,39.72,40.42,20.73,20.73,20.73,92.81,1.2,-15.7,1449.8,5,4.047,21:40:03,2025-10-27,8.97,1,0.000,0.000,-0.000,0.067,0.105,0.217,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473870,2.426017,0.607064,0.572913,0.323610,0.001045,0.113663,0.111159,60.145496,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027214956_616,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:50:39,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.001033,0.032704,0.001001,0.015101,1.056168,1.001598,2.429905,1.373738,10.791544,11.379494,26.180588,0.441786,7.500000,PSF-01031_20251027215039_950,98.117706,440.698395,0.777359,0.000000,0.000000,0.000000,0.5,0.80,1.589372,1.000000,42.58,40.38,20.90,20.56,20.56,92.81,1.1,-15.9,1517.7,5,4.045,21:50:21,2025-10-27,11.98,1,0.000,-0.000,0.000,-0.485,-0.200,-0.548,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473785,2.425776,0.606840,0.572616,0.321385,-0.002720,0.118083,0.111463,98.117706,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027215039_950,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,21:51:08,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.001190,0.034248,0.001150,0.018337,1.071758,1.008501,2.522681,1.450923,10.866238,11.547812,27.180990,0.441786,7.500000,PSF-01031_20251027215108_d40,89.355110,88.378075,-0.011055,0.000000,0.000000,0.000000,0.5,0.80,-0.023212,1.000000,42.93,40.39,21.00,21.17,21.17,92.81,1.2,-16.0,1459.7,5,4.041,21:50:21,2025-10-27,11.98,1,-0.000,0.000,0.000,0.028,0.278,0.577,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473788,2.426282,0.607110,0.572490,0.320018,0.002921,0.121040,0.111590,89.355110,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027215108_d40,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,21:52:24,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.001925,0.031608,0.001814,0.016470,1.085291,1.023725,1.914181,0.828890,11.029970,11.693302,20.624060,0.441786,7.500000,PSF-01031_20251027215224_0e1,119.317177,560.935730,0.787289,0.000000,0.000000,0.000000,0.5,0.80,1.501600,1.000000,42.86,40.43,21.23,16.75,16.75,92.81,1.1,-15.2,1506.6,5,4.040,21:50:21,2025-10-27,11.98,1,-0.000,0.000,0.001,0.267,-0.079,0.068,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473800,2.426150,0.606649,0.573785,0.317072,-0.048305,0.128928,0.111146,119.111893,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027215224_0e1,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,21:52:47,2025-10-27,FB_Fl_Dark_8k,Fern,,,,,0.000225,0.032344,0.000223,0.003398,1.040218,1.027801,2.426538,1.386320,11.073861,11.207644,26.144308,0.441786,7.500000,PSF-01031_20251027215247_1d0,107.960342,112.872360,0.043518,0.000000,0.000000,0.000000,0.5,0.80,0.074659,1.000000,40.93,40.44,21.29,20.54,20.54,92.81,1.1,-15.3,1477.9,4,4.039,21:50:21,2025-10-27,11.98,1,-0.000,-0.000,-0.000,0.104,0.041,0.124,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473813,2.423251,0.606777,0.573718,0.316328,-0.007437,0.131241,0.110704,107.960342,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251027215247_1d0,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
