SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:48:07,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.000521,0.033059,0.000512,0.007783,0.958463,0.930411,2.352907,1.394444,9.954249,10.254369,25.173191,0.441786,7.500000,PSF-01031_20251110214807_de2,101.451157,100.481987,-0.009645,0.000000,0.000000,0.000000,0.5,0.80,-0.021074,1.000000,38.67,37.54,20.89,20.04,20.04,93.47,1.1,-15.9,1498.1,5,3.765,21:40:13,2025-11-10,11.34,1,0.000,0.000,0.000,0.227,-0.009,0.340,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469580,2.420832,0.606902,0.572706,0.321532,-0.008410,0.127065,0.111787,101.451157,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110214807_de2,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:48:34,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.001067,0.034207,0.001034,0.015938,0.991764,0.936274,2.405888,1.414124,10.016736,10.610396,25.739408,0.441786,7.500000,PSF-01031_20251110214834_cdf,39.207817,38.661003,-0.014144,0.000000,0.000000,0.000000,0.5,0.80,-0.030533,1.000000,39.85,37.62,20.95,20.40,20.40,93.47,1.2,-16.0,1461.8,5,3.764,21:40:13,2025-11-10,11.34,1,-0.000,-0.000,0.000,0.042,0.045,-0.057,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469698,2.422626,0.607103,0.572480,0.320694,-0.005125,0.129772,0.111726,39.247513,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110214834_cdf,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:49:02,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.000761,0.033243,0.000744,0.011500,0.980118,0.938907,2.399493,1.419375,10.044281,10.485151,25.669409,0.441786,7.500000,PSF-01031_20251110214902_cee,86.709381,435.542816,0.800916,0.000000,0.000000,0.000000,0.5,0.80,1.695431,1.000000,39.23,37.58,21.02,20.36,20.36,93.48,1.1,-15.9,1492.1,5,3.764,21:40:13,2025-11-10,11.34,1,-0.000,-0.000,-0.000,-0.017,0.084,0.460,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469625,2.421673,0.606934,0.572669,0.319870,-0.006330,0.132537,0.111630,86.709381,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110214902_cee,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:49:35,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.001187,0.034414,0.001147,0.017338,1.005522,0.945521,2.392573,1.387051,10.114278,10.756115,25.593466,0.441786,7.500000,PSF-01031_20251110214935_833,59.396980,58.177830,-0.020956,0.000000,0.000000,0.000000,0.5,0.80,-0.042095,1.000000,40.03,37.64,21.10,20.31,20.31,93.48,1.2,-15.8,1439.4,5,3.760,21:40:13,2025-11-10,11.34,1,-0.000,-0.000,-0.000,0.001,-0.334,0.117,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469699,2.422872,0.607139,0.572779,0.318731,-0.007856,0.135966,0.111380,59.396980,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110214935_833,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:50:52,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.001106,0.034642,0.001072,0.012896,1.002793,0.958460,2.108952,1.106159,10.253156,10.727407,22.560583,0.441786,7.500000,PSF-01031_20251110215052_680,76.714752,385.838623,0.801174,0.000000,0.000000,0.000000,0.5,0.80,1.631603,1.000000,39.37,37.63,21.33,18.29,18.29,93.48,1.2,-16.3,1467.7,5,3.758,21:50:43,2025-11-10,10.18,1,0.000,0.000,0.001,0.114,0.122,0.562,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469656,2.423608,0.607178,0.571991,0.315877,-0.032744,0.143639,0.111444,76.714752,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215052_680,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:51:11,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.000187,0.033347,0.000186,0.002934,0.972001,0.961520,2.419557,1.447556,10.286776,10.398900,25.885502,0.441786,7.500000,PSF-01031_20251110215111_1d7,58.725716,58.205723,-0.008934,0.000000,0.000000,0.000000,0.5,0.80,-0.013224,1.000000,38.04,37.63,21.38,20.50,20.50,93.47,1.1,-16.1,1507.4,4,3.758,21:50:43,2025-11-10,10.18,1,-0.000,-0.000,0.000,-0.147,0.237,0.457,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469638,2.421579,0.606952,0.572268,0.315185,-0.008980,0.145517,0.110162,58.535812,0.000208,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215111_1d7,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:51:41,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,-0.000061,0.034427,-0.000061,-0.000852,0.962618,0.965565,2.241716,1.279098,10.329912,10.298386,23.982563,0.441786,7.500000,PSF-01031_20251110215141_fe0,84.856865,380.217072,0.776820,0.000000,0.000000,0.000000,0.5,0.80,1.717804,1.000000,37.51,37.62,21.45,19.26,19.26,93.47,1.2,-16.0,1456.5,6,3.757,21:50:43,2025-11-10,10.18,1,0.000,0.000,0.000,0.140,0.313,0.505,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469625,2.420769,0.607141,0.572409,0.314307,-0.023434,0.148423,0.111847,84.856865,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215141_fe0,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:52:09,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,-0.000542,0.033913,-0.000551,-0.009092,0.937781,0.969727,2.452343,1.514562,10.375825,10.034005,26.239418,0.441786,7.500000,PSF-01031_20251110215209_38c,51.997662,51.340340,-0.012803,0.000000,0.000000,0.000000,0.5,0.80,-0.028259,1.000000,36.41,37.65,21.51,20.71,20.71,93.46,1.2,-16.0,1473.9,6,3.755,21:50:43,2025-11-10,10.18,1,-0.000,-0.000,-0.000,-0.365,0.134,0.251,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469649,2.419076,0.607051,0.572474,0.313546,-0.008010,0.151154,0.111838,51.997662,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215209_38c,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:52:32,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.000492,0.035423,0.000485,0.007859,0.999561,0.973144,2.486321,1.486761,10.411857,10.694490,26.601633,0.441786,7.500000,PSF-01031_20251110215232_cca,79.364418,378.010864,0.790047,0.000000,0.000000,0.000000,0.5,0.80,1.793131,1.000000,38.69,37.67,21.56,20.94,20.94,93.46,1.2,-16.4,1446.1,6,3.754,21:50:43,2025-11-10,10.18,1,0.000,0.000,0.000,0.209,-0.045,0.425,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469668,2.422545,0.607315,0.571805,0.312923,-0.006066,0.153373,0.111982,79.364418,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215232_cca,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:52:54,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,-0.000408,0.033411,-0.000413,-0.006775,0.953533,0.977693,2.458844,1.505311,10.459970,10.201484,26.306234,0.441786,7.500000,PSF-01031_20251110215254_a1b,42.521240,41.911842,-0.014540,0.000000,0.000000,0.000000,0.5,0.80,-0.024924,1.000000,36.81,37.74,21.61,20.76,20.76,93.47,1.1,-16.2,1516.0,4,3.751,21:50:43,2025-11-10,10.18,1,-0.000,-0.000,-0.000,0.000,0.015,-0.042,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469773,2.419681,0.606964,0.572037,0.312375,-0.008586,0.155417,0.110701,42.521240,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215254_a1b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,21:54:14,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.000137,0.032211,0.000137,0.001097,0.989814,0.985758,1.729079,0.739265,10.546984,10.590381,18.500046,0.441786,7.500000,PSF-01031_20251110215414_55b,123.837952,556.416382,0.777437,0.000000,0.000000,0.000000,0.5,0.80,1.619438,1.000000,37.89,37.73,21.74,15.16,15.16,93.46,1.1,-15.2,1479.5,5,3.750,21:50:43,2025-11-10,10.18,1,-0.000,-0.000,0.000,0.212,0.076,0.422,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469741,2.421312,0.606754,0.573799,0.310654,-0.070984,0.163258,0.111552,123.837952,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215414_55b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,21:54:33,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,-0.000198,0.032709,-0.000199,-0.003080,0.976367,0.987586,2.393709,1.417343,10.566537,10.446503,25.611168,0.441786,7.500000,PSF-01031_20251110215433_ef2,45.676231,45.550346,-0.002764,0.000000,0.000000,0.000000,0.5,0.80,-0.006203,1.000000,37.33,37.76,21.77,20.32,20.32,93.46,1.1,-15.8,1505.5,6,3.749,21:50:43,2025-11-10,10.18,1,-0.000,-0.000,-0.000,0.072,0.002,0.192,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469771,2.420456,0.606841,0.572858,0.310399,-0.015243,0.165063,0.111924,45.676231,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215433_ef2,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,21:54:57,2025-11-10,FB_Fl_Dark_8k,Fern,,,,,0.000254,0.032854,0.000252,0.003041,1.000127,0.989104,2.108215,1.108088,10.582645,10.700576,22.556257,0.441786,7.500000,PSF-01031_20251110215457_edd,105.355385,489.195587,0.784635,0.000000,0.000000,0.000000,0.5,0.80,1.626766,1.000000,38.15,37.73,21.80,18.28,18.28,93.46,1.1,-15.3,1461.0,5,3.749,21:50:43,2025-11-10,10.18,1,-0.000,-0.000,-0.000,-0.220,-0.089,0.290,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469729,2.421705,0.606866,0.573626,0.309951,-0.038129,0.167297,0.111529,105.355385,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251110215457_edd,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
