SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
22,22:06:50,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002299,0.034203,-0.002465,-0.037561,0.755380,0.885466,2.146446,1.391067,9.548270,8.145511,23.145836,0.441786,7.500000,PSF-01031_20251117220650_109,82.557320,400.089020,0.793653,0.000000,0.000000,0.000000,0.5,0.80,1.677223,1.000000,31.59,37.03,20.30,18.57,18.57,92.74,1.2,-16.2,1480.8,5,3.629,22:01:28,2025-11-17,-12.89,1,0.000,0.000,0.000,-0.156,0.363,0.449,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468917,2.445939,0.607102,0.572085,0.329164,-0.018145,0.158689,0.111621,82.391022,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117220650_109,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
23,22:07:21,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002170,0.034369,-0.002316,-0.038894,0.755128,0.889191,2.287262,1.532134,9.587709,8.142182,24.662434,0.441786,7.500000,PSF-01031_20251117220721_817,125.125053,123.603348,-0.012311,0.000000,0.000000,0.000000,0.5,0.80,-0.025221,1.000000,31.48,37.06,20.36,19.59,19.59,92.74,1.2,-15.8,1437.8,5,3.628,22:01:28,2025-11-17,-12.89,1,0.000,-0.000,-0.000,-0.231,0.132,0.352,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468953,2.445763,0.607131,0.572848,0.328436,-0.007527,0.161630,0.111472,125.125053,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117220721_817,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
24,22:07:42,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.001718,0.034615,-0.001808,-0.032151,0.781553,0.891550,2.402758,1.621204,9.613411,8.427338,25.908468,0.441786,7.500000,PSF-01031_20251117220742_5a0,79.481361,361.263153,0.779990,0.000000,0.000000,0.000000,0.5,0.80,1.730743,1.000000,32.50,37.08,20.40,20.38,20.38,92.74,1.2,-16.3,1471.5,6,3.625,22:01:28,2025-11-17,-12.89,1,0.000,0.000,0.000,-0.055,0.096,0.401,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468965,2.447193,0.607174,0.571935,0.327938,0.000907,0.163633,0.111865,79.481361,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117220742_5a0,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
25,22:09:50,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002089,0.032938,-0.002230,-0.037365,0.771637,0.906024,2.299853,1.528216,9.768560,8.319631,24.796528,0.441786,7.500000,PSF-01031_20251117220950_371,86.484436,85.863235,-0.007235,0.000000,0.000000,0.000000,0.5,0.80,-0.013962,1.000000,31.67,37.19,20.61,19.68,19.68,92.75,1.1,-15.8,1497.5,5,3.624,22:01:28,2025-11-17,-12.89,1,-0.000,-0.000,-0.000,-0.021,0.051,0.352,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469100,2.445991,0.606881,0.572821,0.325157,-0.009354,0.176110,0.111198,86.445450,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117220950_371,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
26,22:10:12,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002327,0.032954,-0.002504,-0.034028,0.785393,0.907691,2.026482,1.241089,9.787086,8.468421,21.850330,0.441786,7.500000,PSF-01031_20251117221012_9e8,129.696243,543.864380,0.761528,0.000000,0.000000,0.000000,0.5,0.80,1.576378,1.000000,32.18,37.19,20.63,17.65,17.65,92.74,1.1,-15.5,1467.0,5,3.584,22:01:28,2025-11-17,-12.89,1,-0.000,0.000,0.000,0.013,-0.003,0.417,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469107,2.446702,0.606884,0.573421,0.324808,-0.031845,0.178221,0.111522,129.696243,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221012_9e8,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
27,22:10:35,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002475,0.032586,-0.002678,-0.040064,0.763735,0.909395,2.129590,1.365855,9.805594,8.235008,22.962399,0.441786,7.500000,PSF-01031_20251117221035_db6,156.229370,172.179581,0.092637,0.000000,0.000000,0.000000,0.5,0.80,0.196905,1.000000,31.25,37.21,20.66,18.44,18.44,92.74,1.1,-15.0,1438.6,5,3.623,22:01:28,2025-11-17,-12.89,1,0.000,0.000,0.000,0.275,0.248,0.596,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469123,2.445387,0.606819,0.574296,0.324488,-0.023517,0.180346,0.111650,155.885696,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221035_db6,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
28,22:10:59,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002397,0.033147,-0.002584,-0.039516,0.770103,0.911337,2.166238,1.396136,9.825287,8.302612,23.354597,0.441786,7.500000,PSF-01031_20251117221059_f71,110.566376,501.584900,0.779566,0.000000,0.000000,0.000000,0.5,0.80,1.616135,1.000000,31.45,37.21,20.69,18.71,18.71,92.75,1.1,-15.4,1452.0,5,3.622,22:01:28,2025-11-17,-12.89,1,-0.000,0.000,0.000,0.028,1.826,1.298,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469125,2.445658,0.606917,0.573564,0.324061,-0.020897,0.182570,0.111529,110.566376,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221059_f71,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
29,22:11:22,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,-0.002613,0.033569,-0.002833,-0.049196,0.739643,0.913320,2.323579,1.583936,9.846556,7.974135,25.050642,0.441786,7.500000,PSF-01031_20251117221122_a98,31.475544,31.239151,-0.007567,0.000000,0.000000,0.000000,0.5,0.80,-0.015654,1.000000,30.14,37.22,20.73,19.84,19.84,92.76,1.2,-15.8,1469.9,5,3.621,22:01:28,2025-11-17,-12.89,1,-0.000,-0.000,-0.000,0.281,0.068,0.066,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469125,2.443814,0.606991,0.572846,0.323622,-0.008843,0.184720,0.111518,31.475544,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221122_a98,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
30,22:11:54,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.001436,0.034207,0.001378,0.019283,0.983720,0.917099,2.258572,1.274852,9.887673,10.605947,24.350718,0.441786,7.500000,PSF-01031_20251117221154_143,99.560379,98.436714,-0.011415,0.000000,0.000000,0.000000,0.5,0.80,-0.017250,1.000000,39.93,37.22,20.79,19.38,19.38,92.75,1.2,-15.8,1446.3,4,3.620,22:11:45,2025-11-17,-4.42,1,-0.000,-0.000,0.000,-0.152,0.082,0.163,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469130,2.445666,0.607103,0.572804,0.322805,-0.014614,0.187618,0.110233,99.560379,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221154_143,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
31,22:13:02,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.001186,0.033884,0.001146,0.016705,0.981117,0.922845,2.309696,1.328579,9.948954,10.577168,24.900238,0.441786,7.500000,PSF-01031_20251117221302_272,101.597427,100.333572,-0.012597,0.000000,0.000000,0.000000,0.5,0.80,-0.026067,1.000000,39.56,37.21,20.90,19.74,19.74,92.76,1.2,-15.8,1462.6,5,3.581,22:11:45,2025-11-17,-4.42,1,0.000,0.000,0.001,-0.055,0.030,0.340,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469092,2.445128,0.607046,0.572734,0.321412,-0.011837,0.194000,0.111520,101.597427,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221302_272,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
32,22:13:23,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.003324,0.034932,0.003035,0.032752,1.034599,0.923856,2.018943,0.984345,9.960340,11.154282,21.766762,0.441786,7.500000,PSF-01031_20251117221323_8eb,110.684395,562.586182,0.803258,0.000000,0.000000,0.000000,0.5,0.80,1.165744,1.000000,41.66,37.20,20.92,17.59,17.59,92.75,1.2,-16.4,1466.6,4,3.619,22:11:45,2025-11-17,-4.42,1,-0.000,0.001,0.002,-0.423,0.157,0.574,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469079,2.448066,0.607229,0.571772,0.321142,-0.035655,0.195879,0.110095,110.684395,0.000209,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221323_8eb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
33,22:13:47,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000763,0.034496,0.000746,0.011491,0.965142,0.925765,2.367391,1.402249,9.980357,10.404860,25.522020,0.441786,7.500000,PSF-01031_20251117221347_9aa,109.960556,108.940247,-0.009366,0.000000,0.000000,0.000000,0.5,0.80,-0.016996,1.000000,38.82,37.23,20.94,20.14,20.14,92.76,1.2,-15.9,1444.7,5,3.618,22:11:45,2025-11-17,-4.42,1,-0.000,0.000,-0.000,-0.088,-0.098,0.010,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469117,2.444073,0.607153,0.572599,0.320867,-0.007886,0.198084,0.110933,109.960556,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221347_9aa,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
34,22:14:18,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.001805,0.034427,0.001715,0.021247,1.000994,0.928072,2.130474,1.129479,10.006137,10.792360,22.970003,0.441786,7.500000,PSF-01031_20251117221418_884,108.532906,471.541656,0.769834,0.000000,0.000000,0.000000,0.5,0.80,1.557508,1.000000,40.18,37.26,20.97,18.45,18.45,92.75,1.2,-16.0,1454.2,5,3.617,22:11:45,2025-11-17,-4.42,1,0.000,-0.000,-0.000,0.146,0.224,0.738,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469151,2.445990,0.607141,0.572456,0.320490,-0.026911,0.200835,0.111414,108.263969,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221418_884,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
35,22:14:40,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000460,0.034103,0.000454,0.006702,0.953593,0.930358,2.298907,1.345313,10.030323,10.280830,24.784851,0.441786,7.500000,PSF-01031_20251117221440_f7d,32.332420,32.057404,-0.008579,0.000000,0.000000,0.000000,0.5,0.80,-0.019059,1.000000,38.22,37.29,20.99,19.67,19.67,92.75,1.2,-15.9,1459.0,6,3.617,22:11:45,2025-11-17,-4.42,1,-0.000,0.000,0.000,0.192,0.216,-0.086,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469196,2.443226,0.607084,0.572626,0.320159,-0.013770,0.202772,0.111871,32.332420,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221440_f7d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
36,22:15:04,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000768,0.035814,0.000752,0.010268,0.966121,0.932235,2.211235,1.245113,10.050591,10.415923,23.839712,0.441786,7.500000,PSF-01031_20251117221504_55d,83.827972,362.415070,0.768696,0.000000,0.000000,0.000000,0.5,0.80,1.681239,1.000000,38.66,37.30,21.02,19.04,19.04,92.75,1.2,-16.2,1418.3,5,3.615,22:11:45,2025-11-17,-4.42,1,0.000,0.000,0.000,0.099,0.132,0.405,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469208,2.443834,0.607383,0.572091,0.319800,-0.020986,0.204977,0.111792,83.827972,0.000208,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221504_55d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
37,22:15:27,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000595,0.034459,0.000585,0.008963,0.965006,0.934262,2.360312,1.395306,10.072929,10.404409,25.448179,0.441786,7.500000,PSF-01031_20251117221527_b56,53.573727,53.221821,-0.006612,0.000000,0.000000,0.000000,0.5,0.80,-0.014472,1.000000,38.55,37.32,21.05,20.09,20.09,92.75,1.2,-16.1,1461.7,5,3.614,22:11:45,2025-11-17,-4.42,1,0.000,-0.000,0.000,-0.100,-0.010,-0.069,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469237,2.443681,0.607147,0.572272,0.319471,-0.009651,0.206980,0.111795,53.573727,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221527_b56,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
38,22:17:24,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.001531,0.034435,0.001465,0.014769,0.993945,0.943264,1.914058,0.920113,10.169911,10.716332,20.636631,0.441786,7.500000,PSF-01031_20251117221724_f46,92.986465,492.661713,0.811257,0.000000,0.000000,0.000000,0.5,0.80,1.662455,1.000000,39.39,37.38,21.18,16.75,16.75,92.75,1.2,-15.8,1438.7,5,3.613,22:11:45,2025-11-17,-4.42,1,0.000,0.001,0.001,0.088,0.276,0.410,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469305,2.444837,0.607142,0.572776,0.317800,-0.047675,0.217700,0.111474,92.986465,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221724_f46,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
39,22:17:46,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000227,0.034093,0.000226,0.002312,0.952240,0.944223,1.887639,0.935399,10.180849,10.267287,20.353001,0.441786,7.500000,PSF-01031_20251117221746_5e4,108.231064,509.867920,0.787727,0.000000,0.000000,0.000000,0.5,0.80,1.521131,1.000000,37.72,37.40,21.19,16.53,16.53,92.75,1.2,-15.7,1446.7,5,3.612,22:11:45,2025-11-17,-4.42,1,0.000,0.000,0.000,0.079,-0.026,0.121,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469334,2.442482,0.607083,0.572891,0.317703,-0.050107,0.219612,0.111201,108.231064,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221746_5e4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
40,22:18:13,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000175,0.034273,0.000174,0.002611,0.955464,0.946459,2.324369,1.368905,10.204956,10.302050,25.061932,0.441786,7.500000,PSF-01031_20251117221813_bb2,47.146439,242.321487,0.805438,0.000000,0.000000,0.000000,0.5,0.80,1.027358,1.000000,37.82,37.47,21.20,19.85,19.85,92.75,1.2,-16.0,1464.9,3,3.611,22:11:45,2025-11-17,-4.42,1,-0.000,-0.000,-0.000,0.055,-0.115,0.238,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469429,2.442627,0.607114,0.572361,0.317571,-0.014082,0.222097,0.109690,47.146439,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221813_bb2,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
41,22:18:41,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000525,0.035581,0.000517,0.008710,0.976940,0.948009,2.508910,1.531970,10.220930,10.532845,27.049730,0.441786,7.500000,PSF-01031_20251117221841_f18,83.274010,137.164230,0.392888,0.000000,0.000000,0.000000,0.5,0.80,0.585118,1.000000,38.61,37.47,21.22,21.08,21.08,92.75,1.2,-16.1,1418.1,4,3.610,22:11:45,2025-11-17,-4.42,1,-0.000,0.000,0.000,0.106,-0.032,0.322,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469427,2.443734,0.607343,0.572283,0.317239,-0.000543,0.224524,0.110183,83.274010,0.000216,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221841_f18,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
42,22:19:19,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.001656,0.035022,0.001581,0.018979,1.014245,0.950229,2.108676,1.094432,10.245384,10.935607,22.735792,0.441786,7.500000,PSF-01031_20251117221919_ea4,66.637871,334.518677,0.800795,0.000000,0.000000,0.000000,0.5,0.80,1.226637,1.000000,40.02,37.50,21.25,18.28,18.28,92.75,1.2,-16.1,1436.8,4,3.609,22:11:45,2025-11-17,-4.42,1,0.000,0.001,0.001,-0.329,-0.050,-0.009,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469463,2.445709,0.607245,0.572334,0.316903,-0.031856,0.227838,0.110281,66.637871,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221919_ea4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
43,22:19:41,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000656,0.034345,0.000643,0.009253,0.982991,0.951152,2.293561,1.310570,10.254978,10.598257,24.728354,0.441786,7.500000,PSF-01031_20251117221941_080,93.830467,279.534454,0.664333,0.000000,0.000000,0.000000,0.5,0.80,0.918580,1.000000,38.75,37.49,21.26,19.63,19.63,92.75,1.2,-15.8,1438.6,3,3.608,22:11:45,2025-11-17,-4.42,1,0.000,0.000,0.001,-0.056,-0.179,-0.397,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469460,2.443921,0.607127,0.572853,0.316698,-0.017240,0.229734,0.109937,93.830467,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117221941_080,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
44,22:20:44,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.000862,0.034132,0.000841,0.007923,0.981522,0.954087,1.842501,0.860979,10.286208,10.581992,19.864386,0.441786,7.500000,PSF-01031_20251117222044_25c,102.037666,475.479828,0.785401,0.000000,0.000000,0.000000,0.5,0.80,1.411502,1.000000,38.56,37.49,21.32,16.15,16.15,92.75,1.2,-16.4,1498.5,4,3.608,22:11:45,2025-11-17,-4.42,1,0.000,0.000,0.001,0.275,-0.056,0.142,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469438,2.443649,0.607089,0.571776,0.316012,-0.055663,0.235293,0.110893,102.037666,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117222044_25c,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
45,22:21:11,2025-11-17,FB_Fl_Dark_8k,Fern,,,,,0.001042,0.034719,0.001011,0.010004,0.988808,0.954760,1.892029,0.903222,10.293990,10.661084,20.399403,0.441786,7.500000,PSF-01031_20251117222111_4fa,68.066597,308.797729,0.779575,0.000000,0.000000,0.000000,0.5,0.80,0.703066,1.000000,38.84,37.50,21.32,16.57,16.57,92.75,1.2,-16.2,1463.4,2,3.608,22:11:45,2025-11-17,-4.42,1,-0.000,-0.000,-0.000,0.199,0.308,0.782,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.469466,2.444040,0.607192,0.572019,0.315969,-0.051246,0.237605,0.108828,68.066597,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251117222111_4fa,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
