TreeID,date,spp,id,brown_perc,diam_mm,temp,water,weight,day,week
PIFL21,2025-12-22T07:00:00Z,PIFL,21,10,NA,ambient,water,537.2,154,23
PIFL22,2025-12-22T07:00:00Z,PIFL,22,10,NA,ambient,drought,193.3,154,23
PIFL23,2025-12-22T07:00:00Z,PIFL,23,25,NA,ambient,drought,191.4,154,23
PIFL24,2025-12-22T07:00:00Z,PIFL,24,10,NA,ambient,drought,218.8,154,23
PIFL25,2025-12-22T07:00:00Z,PIFL,25,10,NA,ambient,drought,241.6,154,23
PIFL26,2025-12-22T07:00:00Z,PIFL,26,10,NA,ambient,drought,194,154,23
PIFL27,2025-12-22T07:00:00Z,PIFL,27,10,NA,ambient,drought,192.4,154,23
PIFL28,2025-12-22T07:00:00Z,PIFL,28,10,NA,ambient,water,524.4,154,23
PIFL29,2025-12-22T07:00:00Z,PIFL,29,25,NA,ambient,drought,192.2,154,23
PIFL30,2025-12-22T07:00:00Z,PIFL,30,10,NA,ambient,drought,186.1,154,23
PIFL31,2025-12-22T07:00:00Z,PIFL,31,25,NA,heatwave,drought,191.4,154,23
PIFL32,2025-12-22T07:00:00Z,PIFL,32,50,NA,heatwave,drought,186.7,154,23
PIFL33,2025-12-22T07:00:00Z,PIFL,33,10,NA,heatwave,drought,191.7,154,23
PIFL34,2025-12-22T07:00:00Z,PIFL,34,25,NA,heatwave,drought,192.2,154,23
PIFL35,2025-12-22T07:00:00Z,PIFL,35,25,NA,heatwave,drought,187.4,154,23
PIFL36,2025-12-22T07:00:00Z,PIFL,36,10,NA,heatwave,water,553.9,154,23
PIFL37,2025-12-22T07:00:00Z,PIFL,37,10,NA,heatwave,drought,205.7,154,23
PIFL38,2025-12-22T07:00:00Z,PIFL,38,75,NA,heatwave,drought,190.3,154,23
PIFL39,2025-12-22T07:00:00Z,PIFL,39,10,NA,heatwave,drought,192.1,154,23
PIFL40,2025-12-22T07:00:00Z,PIFL,40,10,NA,heatwave,drought,217.1,154,23
PIFL41,2025-12-22T07:00:00Z,PIFL,41,10,NA,heatwave,water,553.2,154,23
PIFL42,2025-12-22T07:00:00Z,PIFL,42,>9,NA,heatwave,drought,190.9,154,23
PIFL43,2025-12-22T07:00:00Z,PIFL,43,>9,NA,heatwave,drought,186.4,154,23
PIFL44,2025-12-22T07:00:00Z,PIFL,44,10,NA,heatwave,drought,202.2,154,23
PIFL45,2025-12-22T07:00:00Z,PIFL,45,10,NA,heatwave,drought,186.6,154,23
PIFL46,2025-12-22T07:00:00Z,PIFL,46,10,NA,heatwave,water,560.4,154,23
PIFL47,2025-12-22T07:00:00Z,PIFL,47,10,NA,heatwave,drought,198.3,154,23
PIFL48,2025-12-22T07:00:00Z,PIFL,48,>9,NA,heatwave,drought,193.2,154,23
PIFL49,2025-12-22T07:00:00Z,PIFL,49,75,NA,heatwave,drought,190.7,154,23
PIFL50,2025-12-22T07:00:00Z,PIFL,50,10,NA,heatwave,drought,193.1,154,23
PIFL51,2025-12-22T07:00:00Z,PIFL,51,50,NA,heatwave,drought,185.6,154,23
PIFL52,2025-12-22T07:00:00Z,PIFL,52,10,NA,heatwave,water,550.2,154,23
PIFL53,2025-12-22T07:00:00Z,PIFL,53,10,NA,heatwave,drought,206.5,154,23
PIFL54,2025-12-22T07:00:00Z,PIFL,54,10,NA,heatwave,drought,192.4,154,23
PIFL55,2025-12-22T07:00:00Z,PIFL,55,10,NA,heatwave,water,539.1,154,23
PIFL56,2025-12-22T07:00:00Z,PIFL,56,10,NA,heatwave,drought,195.8,154,23
PIFL57,2025-12-22T07:00:00Z,PIFL,57,25,NA,heatwave,drought,197.1,154,23
PIFL58,2025-12-22T07:00:00Z,PIFL,58,50,NA,heatwave,drought,191.3,154,23
PIFL59,2025-12-22T07:00:00Z,PIFL,59,90,NA,heatwave,drought,191.7,154,23
PIFL60,2025-12-22T07:00:00Z,PIFL,60,>9,NA,heatwave,drought,184.8,154,23
PIFL1,2025-12-29T07:00:00Z,PIFL,1,10,NA,ambient,water,569.9,161,24
PIFL2,2025-12-29T07:00:00Z,PIFL,2,10,NA,ambient,drought,202.4,161,24
PIFL3,2025-12-29T07:00:00Z,PIFL,3,10,NA,ambient,drought,197.7,161,24
PIFL4,2025-12-29T07:00:00Z,PIFL,4,50,NA,ambient,drought,188,161,24
PIFL5,2025-12-29T07:00:00Z,PIFL,5,10,NA,ambient,drought,196.6,161,24
PIFL6,2025-12-29T07:00:00Z,PIFL,6,10,NA,ambient,drought,202.4,161,24
PIFL7,2025-12-29T07:00:00Z,PIFL,7,25,NA,ambient,drought,193.2,161,24
PIFL8,2025-12-29T07:00:00Z,PIFL,8,10,NA,ambient,drought,203.6,161,24
PIFL9,2025-12-29T07:00:00Z,PIFL,9,10,NA,ambient,water,574.2,161,24
PIFL10,2025-12-29T07:00:00Z,PIFL,10,>9,NA,ambient,drought,187.4,161,24
PIFL11,2025-12-29T07:00:00Z,PIFL,11,10,NA,ambient,drought,197,161,24
PIFL12,2025-12-29T07:00:00Z,PIFL,12,10,NA,ambient,water,594.2,161,24
PIFL13,2025-12-29T07:00:00Z,PIFL,13,25,NA,ambient,drought,187.3,161,24
PIFL14,2025-12-29T07:00:00Z,PIFL,14,10,NA,ambient,drought,200.9,161,24
PIFL15,2025-12-29T07:00:00Z,PIFL,15,50,NA,ambient,drought,192.5,161,24
PIFL16,2025-12-29T07:00:00Z,PIFL,16,10,NA,ambient,drought,201.8,161,24
PIFL17,2025-12-29T07:00:00Z,PIFL,17,75,NA,ambient,drought,191.4,161,24
PIFL18,2025-12-29T07:00:00Z,PIFL,18,10,NA,ambient,drought,186.2,161,24
PIFL19,2025-12-29T07:00:00Z,PIFL,19,10,NA,ambient,drought,199.8,161,24
PIFL20,2025-12-29T07:00:00Z,PIFL,20,10,NA,ambient,drought,192.9,161,24
PIFL21,2025-12-29T07:00:00Z,PIFL,21,10,NA,ambient,water,562.2,161,24
PIFL22,2025-12-29T07:00:00Z,PIFL,22,10,NA,ambient,drought,192.9,161,24
PIFL23,2025-12-29T07:00:00Z,PIFL,23,50,NA,ambient,drought,191.1,161,24
PIFL24,2025-12-29T07:00:00Z,PIFL,24,10,NA,ambient,drought,215.6,161,24
PIFL25,2025-12-29T07:00:00Z,PIFL,25,10,NA,ambient,drought,235.5,161,24
PIFL26,2025-12-29T07:00:00Z,PIFL,26,10,NA,ambient,drought,193.3,161,24
PIFL27,2025-12-29T07:00:00Z,PIFL,27,25,NA,ambient,drought,191.5,161,24
PIFL28,2025-12-29T07:00:00Z,PIFL,28,10,NA,ambient,water,548.9,161,24
PIFL29,2025-12-29T07:00:00Z,PIFL,29,75,NA,ambient,drought,192,161,24
PIFL30,2025-12-29T07:00:00Z,PIFL,30,50,NA,ambient,drought,185.7,161,24
PIFL31,2025-12-29T07:00:00Z,PIFL,31,90,NA,heatwave,drought,191.2,161,24
PIFL32,2025-12-29T07:00:00Z,PIFL,32,>9,NA,heatwave,drought,186.8,161,24
PIFL33,2025-12-29T07:00:00Z,PIFL,33,10,NA,heatwave,drought,191.1,161,24
PIFL34,2025-12-29T07:00:00Z,PIFL,34,>9,NA,heatwave,drought,191.8,161,24
PIFL35,2025-12-29T07:00:00Z,PIFL,35,50,NA,heatwave,drought,187.1,161,24
PIFL36,2025-12-29T07:00:00Z,PIFL,36,10,NA,heatwave,water,557.8,161,24
PIFL37,2025-12-29T07:00:00Z,PIFL,37,10,NA,heatwave,drought,204.3,161,24
PIFL38,2025-12-29T07:00:00Z,PIFL,38,>9,NA,heatwave,drought,190.3,161,24
PIFL39,2025-12-29T07:00:00Z,PIFL,39,10,NA,heatwave,drought,191.3,161,24
PIFL40,2025-12-29T07:00:00Z,PIFL,40,10,NA,heatwave,drought,210.9,161,24
PIFL41,2025-12-29T07:00:00Z,PIFL,41,10,NA,heatwave,water,572.1,161,24
PIFL42,2025-12-29T07:00:00Z,PIFL,42,>9,NA,heatwave,drought,190.9,161,24
PIFL43,2025-12-29T07:00:00Z,PIFL,43,>9,NA,heatwave,drought,186.4,161,24
PIFL44,2025-12-29T07:00:00Z,PIFL,44,10,NA,heatwave,drought,200.3,161,24
PIFL45,2025-12-29T07:00:00Z,PIFL,45,25,NA,heatwave,drought,185.7,161,24
PIFL46,2025-12-29T07:00:00Z,PIFL,46,10,NA,heatwave,water,568.7,161,24
PIFL47,2025-12-29T07:00:00Z,PIFL,47,10,NA,heatwave,drought,196.9,161,24
PIFL48,2025-12-29T07:00:00Z,PIFL,48,>9,NA,heatwave,drought,193.3,161,24
PIFL49,2025-12-29T07:00:00Z,PIFL,49,90,NA,heatwave,drought,190.6,161,24
PIFL50,2025-12-29T07:00:00Z,PIFL,50,25,NA,heatwave,drought,192.1,161,24
PIFL51,2025-12-29T07:00:00Z,PIFL,51,>9,NA,heatwave,drought,185.7,161,24
PIFL52,2025-12-29T07:00:00Z,PIFL,52,10,NA,heatwave,water,549.5,161,24
PIFL53,2025-12-29T07:00:00Z,PIFL,53,10,NA,heatwave,drought,204.5,161,24
PIFL54,2025-12-29T07:00:00Z,PIFL,54,25,NA,heatwave,drought,191.5,161,24
PIFL55,2025-12-29T07:00:00Z,PIFL,55,10,NA,heatwave,water,549.1,161,24
PIFL56,2025-12-29T07:00:00Z,PIFL,56,75,NA,heatwave,drought,194.8,161,24
PIFL57,2025-12-29T07:00:00Z,PIFL,57,75,NA,heatwave,drought,196.5,161,24
PIFL58,2025-12-29T07:00:00Z,PIFL,58,90,NA,heatwave,drought,191,161,24
PIFL59,2025-12-29T07:00:00Z,PIFL,59,>9,NA,heatwave,drought,191.7,161,24
PIFL60,2025-12-29T07:00:00Z,PIFL,60,>9,NA,heatwave,drought,184.9,161,24
PIPO1,2025-07-23T07:00:00Z,PIPO,1,10,4.5,ambient,water,536.2,2,1
PIPO2,2025-07-23T07:00:00Z,PIPO,2,10,7,ambient,drought,499.4,2,1
PIPO3,2025-07-23T07:00:00Z,PIPO,3,10,6.2,ambient,drought,481.2,2,1
PIPO4,2025-07-23T07:00:00Z,PIPO,4,10,5.6,ambient,drought,521.1,2,1
PIPO5,2025-07-23T07:00:00Z,PIPO,5,10,8.9,ambient,water,555.1,2,1
PIPO6,2025-07-23T07:00:00Z,PIPO,6,10,6.9,ambient,drought,532.3,2,1
PIPO7,2025-07-23T07:00:00Z,PIPO,7,10,4.5,ambient,drought,538,2,1
PIPO8,2025-07-23T07:00:00Z,PIPO,8,10,7.1,ambient,drought,543.7,2,1
PIPO9,2025-07-23T07:00:00Z,PIPO,9,10,7,ambient,drought,539.7,2,1
PIPO10,2025-07-23T07:00:00Z,PIPO,10,10,7,ambient,drought,546,2,1
PIPO11,2025-07-23T07:00:00Z,PIPO,11,10,6.7,ambient,water,463.7,2,1
PIPO12,2025-07-23T07:00:00Z,PIPO,12,10,7.9,ambient,drought,517.6,2,1
PIPO13,2025-07-23T07:00:00Z,PIPO,13,10,5.7,ambient,drought,522.8,2,1
PIPO14,2025-07-23T07:00:00Z,PIPO,14,10,6,ambient,drought,526.5,2,1
PIPO15,2025-07-23T07:00:00Z,PIPO,15,10,5.6,ambient,drought,557.7,2,1
PIPO16,2025-07-23T07:00:00Z,PIPO,16,10,4.6,ambient,drought,511.5,2,1
PIPO17,2025-07-23T07:00:00Z,PIPO,17,10,7,ambient,drought,557.8,2,1
PIPO18,2025-07-23T07:00:00Z,PIPO,18,10,5.8,ambient,water,561.7,2,1
PIPO19,2025-07-23T07:00:00Z,PIPO,19,10,5.7,ambient,drought,536.1,2,1
PIPO20,2025-07-23T07:00:00Z,PIPO,20,10,5.4,ambient,water,537,2,1
PIPO21,2025-07-23T07:00:00Z,PIPO,21,10,6,ambient,drought,557.9,2,1
PIPO22,2025-07-23T07:00:00Z,PIPO,22,10,5.9,ambient,drought,535.4,2,1
PIPO23,2025-07-23T07:00:00Z,PIPO,23,10,5.6,ambient,drought,530.4,2,1
PIPO24,2025-07-23T07:00:00Z,PIPO,24,10,5.2,ambient,drought,528.3,2,1
PIPO25,2025-07-23T07:00:00Z,PIPO,25,10,4.9,ambient,drought,538,2,1
PIPO26,2025-07-23T07:00:00Z,PIPO,26,10,6.4,ambient,drought,534.4,2,1
PIPO27,2025-07-23T07:00:00Z,PIPO,27,10,7.6,ambient,drought,529.7,2,1
PIPO28,2025-07-23T07:00:00Z,PIPO,28,10,6.9,ambient,drought,500.8,2,1
PIPO29,2025-07-23T07:00:00Z,PIPO,29,10,6.6,ambient,drought,534.9,2,1
PIPO30,2025-07-23T07:00:00Z,PIPO,30,10,5.9,ambient,drought,543.2,2,1
PIPO31,2025-07-23T07:00:00Z,PIPO,31,10,5.2,heatwave,water,560.8,2,1
PIPO32,2025-07-23T07:00:00Z,PIPO,32,10,5.7,heatwave,drought,557.2,2,1
PIPO33,2025-07-23T07:00:00Z,PIPO,33,10,5.2,heatwave,drought,532,2,1
PIPO34,2025-07-23T07:00:00Z,PIPO,34,10,5.1,heatwave,drought,535.9,2,1
PIPO35,2025-07-23T07:00:00Z,PIPO,35,10,4.3,heatwave,water,563.2,2,1
PIPO36,2025-07-23T07:00:00Z,PIPO,36,10,6.3,heatwave,drought,550.8,2,1
PIPO37,2025-07-23T07:00:00Z,PIPO,37,10,4.8,heatwave,drought,524.6,2,1
PIPO38,2025-07-23T07:00:00Z,PIPO,38,10,5,heatwave,drought,559.6,2,1
PIPO39,2025-07-23T07:00:00Z,PIPO,39,10,4.8,heatwave,drought,561.5,2,1
PIPO40,2025-07-23T07:00:00Z,PIPO,40,10,5.2,heatwave,drought,547.2,2,1
PIPO41,2025-07-23T07:00:00Z,PIPO,41,10,5.2,heatwave,drought,467.9,2,1
PIPO42,2025-07-23T07:00:00Z,PIPO,42,10,5.8,heatwave,drought,512.1,2,1
PIPO43,2025-07-23T07:00:00Z,PIPO,43,10,5.5,heatwave,drought,497.2,2,1
PIPO44,2025-07-23T07:00:00Z,PIPO,44,10,5.6,heatwave,drought,469.5,2,1
PIPO45,2025-07-23T07:00:00Z,PIPO,45,10,6,heatwave,drought,515.5,2,1
PIPO46,2025-07-23T07:00:00Z,PIPO,46,10,5.6,heatwave,drought,508.9,2,1
PIPO47,2025-07-23T07:00:00Z,PIPO,47,10,5.6,heatwave,drought,535.4,2,1
PIPO48,2025-07-23T07:00:00Z,PIPO,48,10,5,heatwave,drought,525,2,1
PIPO49,2025-07-23T07:00:00Z,PIPO,49,10,6.3,heatwave,drought,509.4,2,1
PIPO50,2025-07-23T07:00:00Z,PIPO,50,10,6.6,heatwave,drought,444.4,2,1
PIPO51,2025-07-23T07:00:00Z,PIPO,51,10,5.9,heatwave,water,460.5,2,1
PIPO52,2025-07-23T07:00:00Z,PIPO,52,10,4.9,heatwave,drought,525.5,2,1
PIPO53,2025-07-23T07:00:00Z,PIPO,53,10,6.2,heatwave,water,508.5,2,1
PIPO54,2025-07-23T07:00:00Z,PIPO,54,10,5.5,heatwave,drought,506.5,2,1
PIPO55,2025-07-23T07:00:00Z,PIPO,55,10,7.3,heatwave,drought,430.5,2,1
PIPO56,2025-07-23T07:00:00Z,PIPO,56,10,5.3,heatwave,water,508.4,2,1
PIPO57,2025-07-23T07:00:00Z,PIPO,57,10,6.6,heatwave,drought,508.7,2,1
PIPO58,2025-07-23T07:00:00Z,PIPO,58,10,5,heatwave,drought,484.6,2,1
PIPO59,2025-07-23T07:00:00Z,PIPO,59,10,5.7,heatwave,drought,536.7,2,1
PIPO60,2025-07-23T07:00:00Z,PIPO,60,10,6.4,heatwave,drought,495.1,2,1
PIPO1,2025-07-30T07:00:00Z,PIPO,1,10,6.4,ambient,water,516.6,9,2
PIPO2,2025-07-30T07:00:00Z,PIPO,2,10,5.4,ambient,drought,365,9,2
PIPO3,2025-07-30T07:00:00Z,PIPO,3,10,5.4,ambient,drought,378,9,2
PIPO4,2025-07-30T07:00:00Z,PIPO,4,10,5.5,ambient,drought,418.8,9,2
PIPO5,2025-07-30T07:00:00Z,PIPO,5,10,6.8,ambient,water,540.5,9,2
PIPO6,2025-07-30T07:00:00Z,PIPO,6,10,6.1,ambient,drought,435.1,9,2
PIPO7,2025-07-30T07:00:00Z,PIPO,7,10,4.5,ambient,drought,468.7,9,2
PIPO8,2025-07-30T07:00:00Z,PIPO,8,10,6.6,ambient,drought,425.6,9,2
PIPO9,2025-07-30T07:00:00Z,PIPO,9,10,6.4,ambient,drought,405.1,9,2
PIPO10,2025-07-30T07:00:00Z,PIPO,10,10,5.8,ambient,drought,440.7,9,2
PIPO11,2025-07-30T07:00:00Z,PIPO,11,10,6.3,ambient,water,449.3,9,2
PIPO12,2025-07-30T07:00:00Z,PIPO,12,10,7.3,ambient,drought,400.9,9,2
PIPO13,2025-07-30T07:00:00Z,PIPO,13,10,5.4,ambient,drought,438.3,9,2
PIPO14,2025-07-30T07:00:00Z,PIPO,14,10,5.7,ambient,drought,447.9,9,2
PIPO15,2025-07-30T07:00:00Z,PIPO,15,10,5.4,ambient,drought,480.3,9,2
PIPO16,2025-07-30T07:00:00Z,PIPO,16,10,4.3,ambient,drought,410.8,9,2
PIPO17,2025-07-30T07:00:00Z,PIPO,17,10,6.8,ambient,drought,498.2,9,2
PIPO18,2025-07-30T07:00:00Z,PIPO,18,10,5.9,ambient,water,549.3,9,2
PIPO19,2025-07-30T07:00:00Z,PIPO,19,10,6.1,ambient,drought,445.5,9,2
PIPO20,2025-07-30T07:00:00Z,PIPO,20,10,5.5,ambient,water,524.6,9,2
PIPO21,2025-07-30T07:00:00Z,PIPO,21,10,6,ambient,drought,477.1,9,2
PIPO22,2025-07-30T07:00:00Z,PIPO,22,10,5.2,ambient,drought,465.4,9,2
PIPO23,2025-07-30T07:00:00Z,PIPO,23,10,5.2,ambient,drought,451.2,9,2
PIPO24,2025-07-30T07:00:00Z,PIPO,24,10,5,ambient,drought,465.1,9,2
PIPO25,2025-07-30T07:00:00Z,PIPO,25,10,4.3,ambient,drought,449.4,9,2
PIPO26,2025-07-30T07:00:00Z,PIPO,26,10,5.7,ambient,drought,424.4,9,2
PIPO27,2025-07-30T07:00:00Z,PIPO,27,10,7.5,ambient,drought,410.8,9,2
PIPO28,2025-07-30T07:00:00Z,PIPO,28,10,6.3,ambient,drought,357.7,9,2
PIPO29,2025-07-30T07:00:00Z,PIPO,29,10,6.8,ambient,drought,434.6,9,2
PIPO30,2025-07-30T07:00:00Z,PIPO,30,10,5.7,ambient,drought,478,9,2
PIPO31,2025-07-30T07:00:00Z,PIPO,31,10,4.6,heatwave,water,537.3,9,2
PIPO32,2025-07-30T07:00:00Z,PIPO,32,10,5.2,heatwave,drought,481.5,9,2
PIPO33,2025-07-30T07:00:00Z,PIPO,33,10,5.1,heatwave,drought,413.9,9,2
PIPO34,2025-07-30T07:00:00Z,PIPO,34,10,4.9,heatwave,drought,444.1,9,2
PIPO35,2025-07-30T07:00:00Z,PIPO,35,10,4.5,heatwave,water,537.1,9,2
PIPO36,2025-07-30T07:00:00Z,PIPO,36,10,6.3,heatwave,drought,469.2,9,2
PIPO37,2025-07-30T07:00:00Z,PIPO,37,10,5.1,heatwave,drought,471.4,9,2
PIPO38,2025-07-30T07:00:00Z,PIPO,38,10,4.9,heatwave,drought,501.9,9,2
PIPO39,2025-07-30T07:00:00Z,PIPO,39,10,4.2,heatwave,drought,507,9,2
PIPO40,2025-07-30T07:00:00Z,PIPO,40,10,5.7,heatwave,drought,505.7,9,2
PIPO41,2025-07-30T07:00:00Z,PIPO,41,10,5.6,heatwave,drought,408.1,9,2
PIPO42,2025-07-30T07:00:00Z,PIPO,42,10,5.8,heatwave,drought,467.1,9,2
PIPO43,2025-07-30T07:00:00Z,PIPO,43,10,5.9,heatwave,drought,443.1,9,2
PIPO44,2025-07-30T07:00:00Z,PIPO,44,10,5.7,heatwave,drought,416.4,9,2
PIPO45,2025-07-30T07:00:00Z,PIPO,45,10,5.6,heatwave,drought,459.5,9,2
PIPO46,2025-07-30T07:00:00Z,PIPO,46,10,5.6,heatwave,drought,454.2,9,2
PIPO47,2025-07-30T07:00:00Z,PIPO,47,10,5.3,heatwave,drought,493,9,2
PIPO48,2025-07-30T07:00:00Z,PIPO,48,10,6.4,heatwave,drought,476.2,9,2
PIPO49,2025-07-30T07:00:00Z,PIPO,49,10,5.8,heatwave,drought,454.7,9,2
PIPO50,2025-07-30T07:00:00Z,PIPO,50,10,6.2,heatwave,drought,380.3,9,2
PIPO51,2025-07-30T07:00:00Z,PIPO,51,10,5.8,heatwave,water,490.3,9,2
PIPO52,2025-07-30T07:00:00Z,PIPO,52,10,5.1,heatwave,drought,482.6,9,2
PIPO53,2025-07-30T07:00:00Z,PIPO,53,10,5.9,heatwave,water,506.5,9,2
PIPO54,2025-07-30T07:00:00Z,PIPO,54,10,5.5,heatwave,drought,434.6,9,2
PIPO55,2025-07-30T07:00:00Z,PIPO,55,10,7.8,heatwave,drought,354.4,9,2
PIPO56,2025-07-30T07:00:00Z,PIPO,56,10,5,heatwave,water,502,9,2
PIPO57,2025-07-30T07:00:00Z,PIPO,57,10,6.3,heatwave,drought,450.3,9,2
PIPO58,2025-07-30T07:00:00Z,PIPO,58,10,5,heatwave,drought,427.5,9,2
PIPO59,2025-07-30T07:00:00Z,PIPO,59,10,5.5,heatwave,drought,486,9,2
PIPO60,2025-07-30T07:00:00Z,PIPO,60,10,6.7,heatwave,drought,446.4,9,2
PIPO1,2025-08-06T07:00:00Z,PIPO,1,10,6,ambient,water,489.4,16,3
PIPO2,2025-08-06T07:00:00Z,PIPO,2,10,5.1,ambient,drought,292.8,16,3
PIPO3,2025-08-06T07:00:00Z,PIPO,3,10,4.9,ambient,drought,309.5,16,3
PIPO4,2025-08-06T07:00:00Z,PIPO,4,10,5,ambient,drought,338.4,16,3
PIPO5,2025-08-06T07:00:00Z,PIPO,5,10,6.3,ambient,water,518.6,16,3
PIPO6,2025-08-06T07:00:00Z,PIPO,6,25,6.2,ambient,drought,366.9,16,3
PIPO7,2025-08-06T07:00:00Z,PIPO,7,10,4.1,ambient,drought,414,16,3
PIPO8,2025-08-06T07:00:00Z,PIPO,8,10,6.5,ambient,drought,333.7,16,3
PIPO9,2025-08-06T07:00:00Z,PIPO,9,10,6.3,ambient,drought,308,16,3
PIPO10,2025-08-06T07:00:00Z,PIPO,10,10,5.7,ambient,drought,353.5,16,3
PIPO11,2025-08-06T07:00:00Z,PIPO,11,10,6,ambient,water,384.5,16,3
PIPO12,2025-08-06T07:00:00Z,PIPO,12,10,6.7,ambient,drought,304.8,16,3
PIPO13,2025-08-06T07:00:00Z,PIPO,13,10,5,ambient,drought,367.1,16,3
PIPO14,2025-08-06T07:00:00Z,PIPO,14,10,5.2,ambient,drought,381.6,16,3
PIPO15,2025-08-06T07:00:00Z,PIPO,15,10,5.5,ambient,drought,418.7,16,3
PIPO16,2025-08-06T07:00:00Z,PIPO,16,10,4,ambient,drought,328.6,16,3
PIPO17,2025-08-06T07:00:00Z,PIPO,17,10,6.8,ambient,drought,445.9,16,3
PIPO18,2025-08-06T07:00:00Z,PIPO,18,10,5.4,ambient,water,551.7,16,3
PIPO19,2025-08-06T07:00:00Z,PIPO,19,10,6,ambient,drought,372.5,16,3
PIPO20,2025-08-06T07:00:00Z,PIPO,20,10,5.6,ambient,water,521.7,16,3
PIPO21,2025-08-06T07:00:00Z,PIPO,21,10,5.7,ambient,drought,414.4,16,3
PIPO22,2025-08-06T07:00:00Z,PIPO,22,10,5,ambient,drought,410.2,16,3
PIPO23,2025-08-06T07:00:00Z,PIPO,23,10,5.1,ambient,drought,387.9,16,3
PIPO24,2025-08-06T07:00:00Z,PIPO,24,10,4,ambient,drought,419.4,16,3
PIPO25,2025-08-06T07:00:00Z,PIPO,25,10,4.1,ambient,drought,377.7,16,3
PIPO26,2025-08-06T07:00:00Z,PIPO,26,10,5.8,ambient,drought,358,16,3
PIPO27,2025-08-06T07:00:00Z,PIPO,27,10,6.8,ambient,drought,328.3,16,3
PIPO28,2025-08-06T07:00:00Z,PIPO,28,10,6.5,ambient,drought,275,16,3
PIPO29,2025-08-06T07:00:00Z,PIPO,29,10,6.9,ambient,drought,355.7,16,3
PIPO30,2025-08-06T07:00:00Z,PIPO,30,10,5.7,ambient,drought,417.2,16,3
PIPO31,2025-08-06T07:00:00Z,PIPO,31,10,4.4,heatwave,water,539,16,3
PIPO32,2025-08-06T07:00:00Z,PIPO,32,10,5.3,heatwave,drought,404.9,16,3
PIPO33,2025-08-06T07:00:00Z,PIPO,33,10,5.1,heatwave,drought,316.2,16,3
PIPO34,2025-08-06T07:00:00Z,PIPO,34,10,4.9,heatwave,drought,346.3,16,3
PIPO35,2025-08-06T07:00:00Z,PIPO,35,10,3.2,heatwave,water,542.2,16,3
PIPO36,2025-08-06T07:00:00Z,PIPO,36,10,5.3,heatwave,drought,391.8,16,3
PIPO37,2025-08-06T07:00:00Z,PIPO,37,10,4.8,heatwave,drought,417.4,16,3
PIPO38,2025-08-06T07:00:00Z,PIPO,38,10,5,heatwave,drought,446.1,16,3
PIPO39,2025-08-06T07:00:00Z,PIPO,39,10,4.4,heatwave,drought,446.2,16,3
PIPO40,2025-08-06T07:00:00Z,PIPO,40,10,5,heatwave,drought,460.1,16,3
PIPO41,2025-08-06T07:00:00Z,PIPO,41,10,5.1,heatwave,drought,347.3,16,3
PIPO42,2025-08-06T07:00:00Z,PIPO,42,10,5.5,heatwave,drought,423.3,16,3
PIPO43,2025-08-06T07:00:00Z,PIPO,43,10,5.1,heatwave,drought,383.3,16,3
PIPO44,2025-08-06T07:00:00Z,PIPO,44,10,5.3,heatwave,drought,362.8,16,3
PIPO45,2025-08-06T07:00:00Z,PIPO,45,10,5.2,heatwave,drought,410.1,16,3
PIPO46,2025-08-06T07:00:00Z,PIPO,46,10,5.2,heatwave,drought,403.4,16,3
PIPO47,2025-08-06T07:00:00Z,PIPO,47,10,5.4,heatwave,drought,452,16,3
PIPO48,2025-08-06T07:00:00Z,PIPO,48,10,5.5,heatwave,drought,437.8,16,3
PIPO49,2025-08-06T07:00:00Z,PIPO,49,10,5.4,heatwave,drought,403.4,16,3
PIPO50,2025-08-06T07:00:00Z,PIPO,50,10,6.1,heatwave,drought,328.9,16,3
PIPO51,2025-08-06T07:00:00Z,PIPO,51,10,5.4,heatwave,water,501.8,16,3
PIPO52,2025-08-06T07:00:00Z,PIPO,52,10,4.7,heatwave,drought,445.3,16,3
PIPO53,2025-08-06T07:00:00Z,PIPO,53,10,5.5,heatwave,water,519.3,16,3
PIPO54,2025-08-06T07:00:00Z,PIPO,54,10,5.1,heatwave,drought,370.6,16,3
PIPO55,2025-08-06T07:00:00Z,PIPO,55,10,6.1,heatwave,drought,295.5,16,3
PIPO56,2025-08-06T07:00:00Z,PIPO,56,10,4.5,heatwave,water,507.2,16,3
PIPO57,2025-08-06T07:00:00Z,PIPO,57,10,6.2,heatwave,drought,390.3,16,3
PIPO58,2025-08-06T07:00:00Z,PIPO,58,10,4.5,heatwave,drought,373.8,16,3
PIPO59,2025-08-06T07:00:00Z,PIPO,59,10,5.6,heatwave,drought,444.5,16,3
PIPO60,2025-08-06T07:00:00Z,PIPO,60,10,5.8,heatwave,drought,402.3,16,3
PIPO1,2025-08-13T07:00:00Z,PIPO,1,10,5.9,ambient,water,536.7,23,4
PIPO2,2025-08-13T07:00:00Z,PIPO,2,10,5.6,ambient,drought,260.9,23,4
PIPO3,2025-08-13T07:00:00Z,PIPO,3,10,4.9,ambient,drought,267.1,23,4
PIPO4,2025-08-13T07:00:00Z,PIPO,4,10,5.2,ambient,drought,273.7,23,4
PIPO5,2025-08-13T07:00:00Z,PIPO,5,10,6.2,ambient,water,549.7,23,4
PIPO6,2025-08-13T07:00:00Z,PIPO,6,10,5.4,ambient,drought,322.1,23,4
