TreeID,VWC_perc,date,spp,id,temp,water,day
PSME24,13.2,2025-07-18,PSME,24,ambient,drought,-3
PSME25,12,2025-07-18,PSME,25,ambient,drought,-3
PSME26,9.4,2025-07-18,PSME,26,ambient,drought,-3
PSME27,11,2025-07-18,PSME,27,ambient,water,-3
PSME28,11.3,2025-07-18,PSME,28,ambient,drought,-3
PSME29,12,2025-07-18,PSME,29,ambient,drought,-3
PSME30,11.5,2025-07-18,PSME,30,ambient,drought,-3
PSME31,11.1,2025-07-18,PSME,31,heatwave,water,-3
PSME32,12.4,2025-07-18,PSME,32,heatwave,drought,-3
PSME33,13.6,2025-07-18,PSME,33,heatwave,drought,-3
PSME34,13.6,2025-07-18,PSME,34,heatwave,drought,-3
PSME35,12.5,2025-07-18,PSME,35,heatwave,drought,-3
PSME36,12.5,2025-07-18,PSME,36,heatwave,drought,-3
PSME37,11,2025-07-18,PSME,37,heatwave,water,-3
PSME38,12.3,2025-07-18,PSME,38,heatwave,drought,-3
PSME39,12.2,2025-07-18,PSME,39,heatwave,drought,-3
PSME40,11,2025-07-18,PSME,40,heatwave,drought,-3
PSME41,12.5,2025-07-18,PSME,41,heatwave,drought,-3
PSME42,13.5,2025-07-18,PSME,42,heatwave,drought,-3
PSME43,11.7,2025-07-18,PSME,43,heatwave,drought,-3
PSME44,9.5,2025-07-18,PSME,44,heatwave,drought,-3
PSME45,14.9,2025-07-18,PSME,45,heatwave,water,-3
PSME46,13.8,2025-07-18,PSME,46,heatwave,drought,-3
PSME47,9.1,2025-07-18,PSME,47,heatwave,drought,-3
PSME48,12,2025-07-18,PSME,48,heatwave,water,-3
PSME49,11,2025-07-18,PSME,49,heatwave,drought,-3
PSME50,13.1,2025-07-18,PSME,50,heatwave,drought,-3
PSME51,11.6,2025-07-18,PSME,51,heatwave,drought,-3
PSME52,11.5,2025-07-18,PSME,52,heatwave,drought,-3
PSME53,13.2,2025-07-18,PSME,53,heatwave,drought,-3
PSME54,12.2,2025-07-18,PSME,54,heatwave,drought,-3
PSME55,11.7,2025-07-18,PSME,55,heatwave,drought,-3
PSME56,11.4,2025-07-18,PSME,56,heatwave,drought,-3
PSME57,13.6,2025-07-18,PSME,57,heatwave,water,-3
PSME58,12.8,2025-07-18,PSME,58,heatwave,drought,-3
PSME59,12.9,2025-07-18,PSME,59,heatwave,drought,-3
PSME60,12.3,2025-07-18,PSME,60,heatwave,drought,-3
PIFL1,12.1,2025-07-18,PIFL,1,ambient,water,-3
PIFL2,11.7,2025-07-18,PIFL,2,ambient,drought,-3
PIFL3,11.9,2025-07-18,PIFL,3,ambient,drought,-3
PIFL4,11.9,2025-07-18,PIFL,4,ambient,drought,-3
PIFL5,10.4,2025-07-18,PIFL,5,ambient,drought,-3
PIFL6,11.5,2025-07-18,PIFL,6,ambient,drought,-3
PIFL7,11.2,2025-07-18,PIFL,7,ambient,drought,-3
PIFL8,11.4,2025-07-18,PIFL,8,ambient,drought,-3
PIFL9,12.9,2025-07-18,PIFL,9,ambient,water,-3
PIFL10,10.5,2025-07-18,PIFL,10,ambient,drought,-3
PIFL11,10.9,2025-07-18,PIFL,11,ambient,drought,-3
PIFL12,11,2025-07-18,PIFL,12,ambient,water,-3
PIFL13,11.1,2025-07-18,PIFL,13,ambient,drought,-3
PIFL14,11.4,2025-07-18,PIFL,14,ambient,drought,-3
PIFL15,9.4,2025-07-18,PIFL,15,ambient,drought,-3
PIFL16,10,2025-07-18,PIFL,16,ambient,drought,-3
PIFL17,12,2025-07-18,PIFL,17,ambient,drought,-3
PIFL18,10.4,2025-07-18,PIFL,18,ambient,drought,-3
PIFL19,10.4,2025-07-18,PIFL,19,ambient,drought,-3
PIFL20,10.3,2025-07-18,PIFL,20,ambient,drought,-3
PIFL21,11.8,2025-07-18,PIFL,21,ambient,water,-3
PIFL22,11.7,2025-07-18,PIFL,22,ambient,drought,-3
PIFL23,10.7,2025-07-18,PIFL,23,ambient,drought,-3
PIFL24,14.4,2025-07-18,PIFL,24,ambient,drought,-3
PIFL25,12.1,2025-07-18,PIFL,25,ambient,drought,-3
PIFL26,11.7,2025-07-18,PIFL,26,ambient,drought,-3
PIFL27,10.9,2025-07-18,PIFL,27,ambient,drought,-3
PIFL28,11.6,2025-07-18,PIFL,28,ambient,water,-3
PIFL29,11.5,2025-07-18,PIFL,29,ambient,drought,-3
PIFL30,12.3,2025-07-18,PIFL,30,ambient,drought,-3
PIFL31,12,2025-07-18,PIFL,31,heatwave,drought,-3
PIFL32,12.5,2025-07-18,PIFL,32,heatwave,drought,-3
PIFL33,12.9,2025-07-18,PIFL,33,heatwave,drought,-3
PIFL34,12.7,2025-07-18,PIFL,34,heatwave,drought,-3
PIFL35,11,2025-07-18,PIFL,35,heatwave,drought,-3
PIFL36,12.7,2025-07-18,PIFL,36,heatwave,water,-3
PIFL37,12.9,2025-07-18,PIFL,37,heatwave,drought,-3
PIFL38,9.9,2025-07-18,PIFL,38,heatwave,drought,-3
PIFL39,12.5,2025-07-18,PIFL,39,heatwave,drought,-3
PIFL40,13.2,2025-07-18,PIFL,40,heatwave,drought,-3
PIFL41,10.9,2025-07-18,PIFL,41,heatwave,water,-3
PIFL42,11.5,2025-07-18,PIFL,42,heatwave,drought,-3
PIFL43,12.1,2025-07-18,PIFL,43,heatwave,drought,-3
PIFL44,11.5,2025-07-18,PIFL,44,heatwave,drought,-3
PIFL45,12.4,2025-07-18,PIFL,45,heatwave,drought,-3
PIFL46,10.9,2025-07-18,PIFL,46,heatwave,water,-3
PIFL47,11.3,2025-07-18,PIFL,47,heatwave,drought,-3
PIFL48,13.4,2025-07-18,PIFL,48,heatwave,drought,-3
PIFL49,12.7,2025-07-18,PIFL,49,heatwave,drought,-3
PIFL50,10.8,2025-07-18,PIFL,50,heatwave,drought,-3
PIFL51,12.5,2025-07-18,PIFL,51,heatwave,drought,-3
PIFL52,13,2025-07-18,PIFL,52,heatwave,water,-3
PIFL53,12.7,2025-07-18,PIFL,53,heatwave,drought,-3
PIFL54,12.6,2025-07-18,PIFL,54,heatwave,drought,-3
PIFL55,11.9,2025-07-18,PIFL,55,heatwave,water,-3
PIFL56,13,2025-07-18,PIFL,56,heatwave,drought,-3
PIFL57,12.7,2025-07-18,PIFL,57,heatwave,drought,-3
PIFL58,11.2,2025-07-18,PIFL,58,heatwave,drought,-3
PIFL59,11.4,2025-07-18,PIFL,59,heatwave,drought,-3
PIFL60,10.9,2025-07-18,PIFL,60,heatwave,drought,-3
PIEN1,13.1,2025-07-18,PIEN,1,ambient,water,-3
PIEN2,13.6,2025-07-18,PIEN,2,ambient,drought,-3
PIEN3,12.9,2025-07-18,PIEN,3,ambient,drought,-3
PIEN4,13.4,2025-07-18,PIEN,4,ambient,drought,-3
PIEN5,14.9,2025-07-18,PIEN,5,ambient,drought,-3
PIEN6,12.3,2025-07-18,PIEN,6,ambient,drought,-3
PIEN7,12.6,2025-07-18,PIEN,7,ambient,drought,-3
PIEN8,13.8,2025-07-18,PIEN,8,ambient,drought,-3
PIEN9,12.4,2025-07-18,PIEN,9,ambient,water,-3
PIEN10,12.1,2025-07-18,PIEN,10,ambient,drought,-3
PIEN11,13,2025-07-18,PIEN,11,ambient,drought,-3
PIEN12,13.3,2025-07-18,PIEN,12,ambient,drought,-3
PIEN13,14.7,2025-07-18,PIEN,13,ambient,drought,-3
PIEN14,13.5,2025-07-18,PIEN,14,ambient,drought,-3
PIEN15,13.4,2025-07-18,PIEN,15,ambient,drought,-3
PIEN16,13.7,2025-07-18,PIEN,16,ambient,drought,-3
PIEN17,18.5,2025-07-18,PIEN,17,ambient,drought,-3
PIEN18,12.8,2025-07-18,PIEN,18,ambient,water,-3
PIEN19,12.6,2025-07-18,PIEN,19,ambient,drought,-3
PIEN20,13.4,2025-07-18,PIEN,20,ambient,drought,-3
PIEN21,11.4,2025-07-18,PIEN,21,ambient,drought,-3
PIEN22,13.8,2025-07-18,PIEN,22,ambient,drought,-3
PIEN23,11.6,2025-07-18,PIEN,23,ambient,drought,-3
PIEN24,12.8,2025-07-18,PIEN,24,ambient,water,-3
PIEN25,12.8,2025-07-18,PIEN,25,ambient,drought,-3
PIEN26,11.2,2025-07-18,PIEN,26,ambient,drought,-3
PIEN27,10.6,2025-07-18,PIEN,27,ambient,water,-3
PIEN28,12.1,2025-07-18,PIEN,28,ambient,drought,-3
PIEN29,10.5,2025-07-18,PIEN,29,ambient,drought,-3
PIEN30,11.4,2025-07-18,PIEN,30,ambient,drought,-3
PIEN31,13.1,2025-07-18,PIEN,31,heatwave,water,-3
PIEN32,10.6,2025-07-18,PIEN,32,heatwave,drought,-3
PIEN33,11.2,2025-07-18,PIEN,33,heatwave,drought,-3
PIEN34,13.2,2025-07-18,PIEN,34,heatwave,water,-3
PIEN35,12.9,2025-07-18,PIEN,35,heatwave,drought,-3
PIEN36,11.4,2025-07-18,PIEN,36,heatwave,drought,-3
PIEN37,11.8,2025-07-18,PIEN,37,heatwave,drought,-3
PIEN38,10.8,2025-07-18,PIEN,38,heatwave,water,-3
PIEN39,11.4,2025-07-18,PIEN,39,heatwave,drought,-3
PIEN40,10.7,2025-07-18,PIEN,40,heatwave,drought,-3
PIEN41,11.5,2025-07-18,PIEN,41,heatwave,drought,-3
PIEN42,11.5,2025-07-18,PIEN,42,heatwave,water,-3
PIEN43,11,2025-07-18,PIEN,43,heatwave,drought,-3
PIEN44,9.8,2025-07-18,PIEN,44,heatwave,drought,-3
PIEN45,13.7,2025-07-18,PIEN,45,heatwave,drought,-3
PIEN46,12.7,2025-07-18,PIEN,46,heatwave,water,-3
PIEN47,11,2025-07-18,PIEN,47,heatwave,drought,-3
PIEN48,11.8,2025-07-18,PIEN,48,heatwave,drought,-3
PIEN49,10.6,2025-07-18,PIEN,49,heatwave,drought,-3
PIEN50,12.9,2025-07-18,PIEN,50,heatwave,drought,-3
PIEN51,13.2,2025-07-18,PIEN,51,heatwave,drought,-3
PIEN52,13.1,2025-07-18,PIEN,52,heatwave,drought,-3
PIEN53,10.8,2025-07-18,PIEN,53,heatwave,drought,-3
PIEN54,12.7,2025-07-18,PIEN,54,heatwave,drought,-3
PIEN55,10.3,2025-07-18,PIEN,55,heatwave,drought,-3
PIEN56,11.3,2025-07-18,PIEN,56,heatwave,drought,-3
PIEN57,10.8,2025-07-18,PIEN,57,heatwave,drought,-3
PIEN58,11.1,2025-07-18,PIEN,58,heatwave,drought,-3
PIEN59,12.9,2025-07-18,PIEN,59,heatwave,drought,-3
PIEN60,12.1,2025-07-18,PIEN,60,heatwave,drought,-3
