date,day,spp,TreeID,id,temp,water,brown
2025-11-07T07:00:00Z,109,PIEN,PIEN52,52,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN53,53,heatwave,drought,37.5
2025-11-07T07:00:00Z,109,PIEN,PIEN54,54,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN55,55,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN56,56,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN57,57,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN58,58,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN59,59,heatwave,drought,5
2025-11-07T07:00:00Z,109,PIEN,PIEN60,60,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL1,1,ambient,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL2,2,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL3,3,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL4,4,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL5,5,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL6,6,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL7,7,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL8,8,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL9,9,ambient,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL10,10,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL11,11,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL12,12,ambient,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL13,13,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL14,14,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL15,15,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL16,16,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL17,17,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL18,18,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL19,19,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL20,20,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL21,21,ambient,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL22,22,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL23,23,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL24,24,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL25,25,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL26,26,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL27,27,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL28,28,ambient,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL29,29,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL30,30,ambient,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL31,31,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL32,32,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL33,33,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL34,34,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL35,35,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL36,36,heatwave,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL37,37,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL38,38,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL39,39,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL40,40,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL41,41,heatwave,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL42,42,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL43,43,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL44,44,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL45,45,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL46,46,heatwave,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL47,47,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL48,48,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL49,49,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL50,50,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL51,51,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL52,52,heatwave,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL53,53,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL54,54,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL55,55,heatwave,water,5
2025-07-24T07:00:00Z,3,PIFL,PIFL56,56,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL57,57,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL58,58,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL59,59,heatwave,drought,5
2025-07-24T07:00:00Z,3,PIFL,PIFL60,60,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL1,1,ambient,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL2,2,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL3,3,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL4,4,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL5,5,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL6,6,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL7,7,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL8,8,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL9,9,ambient,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL10,10,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL11,11,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL12,12,ambient,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL13,13,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL14,14,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL15,15,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL16,16,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL17,17,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL18,18,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL19,19,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL20,20,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL21,21,ambient,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL22,22,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL23,23,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL24,24,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL25,25,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL26,26,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL27,27,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL28,28,ambient,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL29,29,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL30,30,ambient,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL31,31,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL32,32,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL33,33,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL34,34,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL35,35,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL36,36,heatwave,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL37,37,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL38,38,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL39,39,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL40,40,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL41,41,heatwave,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL42,42,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL43,43,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL44,44,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL45,45,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL46,46,heatwave,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL47,47,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL48,48,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL49,49,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL50,50,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL51,51,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL52,52,heatwave,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL53,53,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL54,54,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL55,55,heatwave,water,5
2025-07-31T07:00:00Z,10,PIFL,PIFL56,56,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL57,57,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL58,58,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL59,59,heatwave,drought,5
2025-07-31T07:00:00Z,10,PIFL,PIFL60,60,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL1,1,ambient,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL2,2,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL3,3,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL4,4,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL5,5,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL6,6,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL7,7,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL8,8,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL9,9,ambient,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL10,10,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL11,11,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL12,12,ambient,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL13,13,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL14,14,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL15,15,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL16,16,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL17,17,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL18,18,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL19,19,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL20,20,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL21,21,ambient,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL22,22,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL23,23,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL24,24,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL25,25,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL26,26,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL27,27,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL28,28,ambient,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL29,29,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL30,30,ambient,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL31,31,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL32,32,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL33,33,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL34,34,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL35,35,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL36,36,heatwave,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL37,37,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL38,38,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL39,39,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL40,40,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL41,41,heatwave,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL42,42,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL43,43,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL44,44,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL45,45,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL46,46,heatwave,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL47,47,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL48,48,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL49,49,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL50,50,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL51,51,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL52,52,heatwave,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL53,53,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL54,54,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL55,55,heatwave,water,5
2025-08-07T07:00:00Z,17,PIFL,PIFL56,56,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL57,57,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL58,58,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL59,59,heatwave,drought,5
2025-08-07T07:00:00Z,17,PIFL,PIFL60,60,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL1,1,ambient,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL2,2,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL3,3,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL4,4,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL5,5,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL6,6,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL7,7,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL8,8,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL9,9,ambient,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL10,10,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL11,11,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL12,12,ambient,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL13,13,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL14,14,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL15,15,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL16,16,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL17,17,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL18,18,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL19,19,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL20,20,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL21,21,ambient,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL22,22,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL23,23,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL24,24,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL25,25,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL26,26,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL27,27,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL28,28,ambient,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL29,29,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL30,30,ambient,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL31,31,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL32,32,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL33,33,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL34,34,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL35,35,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL36,36,heatwave,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL37,37,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL38,38,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL39,39,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL40,40,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL41,41,heatwave,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL42,42,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL43,43,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL44,44,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL45,45,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL46,46,heatwave,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL47,47,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL48,48,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL49,49,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL50,50,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL51,51,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL52,52,heatwave,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL53,53,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL54,54,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL55,55,heatwave,water,5
2025-08-14T07:00:00Z,24,PIFL,PIFL56,56,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL57,57,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL58,58,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL59,59,heatwave,drought,5
2025-08-14T07:00:00Z,24,PIFL,PIFL60,60,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL1,1,ambient,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL2,2,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL3,3,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL4,4,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL5,5,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL6,6,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL7,7,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL8,8,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL9,9,ambient,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL10,10,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL11,11,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL12,12,ambient,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL13,13,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL14,14,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL15,15,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL16,16,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL17,17,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL18,18,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL19,19,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL20,20,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL21,21,ambient,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL22,22,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL23,23,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL24,24,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL25,25,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL26,26,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL27,27,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL28,28,ambient,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL29,29,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL30,30,ambient,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL31,31,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL32,32,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL33,33,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL34,34,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL35,35,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL36,36,heatwave,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL37,37,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL38,38,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL39,39,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL40,40,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL41,41,heatwave,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL42,42,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL43,43,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL44,44,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL45,45,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL46,46,heatwave,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL47,47,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL48,48,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL49,49,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL50,50,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL51,51,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL52,52,heatwave,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL53,53,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL54,54,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL55,55,heatwave,water,5
2025-08-19T07:00:00Z,29,PIFL,PIFL56,56,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL57,57,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL58,58,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL59,59,heatwave,drought,5
2025-08-19T07:00:00Z,29,PIFL,PIFL60,60,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL1,1,ambient,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL2,2,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL3,3,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL4,4,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL5,5,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL6,6,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL7,7,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL8,8,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL9,9,ambient,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL10,10,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL11,11,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL12,12,ambient,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL13,13,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL14,14,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL15,15,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL16,16,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL17,17,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL18,18,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL19,19,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL20,20,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL21,21,ambient,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL22,22,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL23,23,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL24,24,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL25,25,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL26,26,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL27,27,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL28,28,ambient,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL29,29,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL30,30,ambient,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL31,31,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL32,32,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL33,33,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL34,34,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL35,35,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL36,36,heatwave,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL37,37,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL38,38,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL39,39,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL40,40,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL41,41,heatwave,water,5
2025-08-29T07:00:00Z,39,PIFL,PIFL42,42,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL43,43,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL44,44,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL45,45,heatwave,drought,5
2025-08-29T07:00:00Z,39,PIFL,PIFL46,46,heatwave,water,5
